"Тип записи";"0_Код";"0_Признак закрытого ЛПУ";"0_Причина закрытия";"0_Дата закрытия";"0_Дата повторного открытия после закрытия";"0_Полное наименование согласно документам";"1_Название";"1_Краткое наименование";"1_Административный округ по территориальной принадлежности";"1_Ведомственность";"1_Главное ЛПУ";"1_Адрес  гл организации";"1_Адресная строка";"1_Индекс";"1_Область";"""1_слово """"Область""""""";"1_Район";"""1_слово """"Район""""""";"1_тип населенного пункта";"1_Населенный пункт";"1_Название улицы";"1_Тип улицы";"1_Дом";"""1_""""буква"""" дома""";"1_корпус";"1_строение";"0_Идентификатор в адресном реестре";"1_код общего телефона";"1_факс";"1_Дополнительная информация";"1_Тип аптеки";"1_специализация";"1_Льготное лекарственное обеспечение";"1_Обеспечение рецептов";"0_GUID";"1_Руководитель";"0_Пол руководителя";"1_Должность руководителя";"1_телефон руководителя";"1_Дни, по которым выполняется данное расписание";"1_Часы работы";"1_Дни, по которым выполняется данное расписание";"1_выходные дни";"1_платные услуги";"1_бесплатные услуги";"1_Коечный фонд";"1_Отделения";"1_Койкофонд";"1_Смены заездов в санатории";"1_Койкофонд";"1_Уровень стационара"
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125445, г. Москва, ул. Смольная, д. 53";125445;"Москва";"область";;;"Город";"Москва";"Смольная";"улица";53;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"127434, г. Москва, ул. Немчинова, д. 14";127434;"Москва";"область";;;"Город";"Москва";"Немчинова";"улица";14;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"123308, г. Москва, ул. Демьяна Бедного, д. 8";123308;"Москва";"область";;;"Город";"Москва";"Демьяна Бедного";"улица";8;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125362, г. Москва, ул. Долгова, д. 1, корп. 4";125362;"Москва";"область";;;"Город";"Москва";"Долгова";"улица";1;;4;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125581, г. Москва, ул. Флотская, д. 9, стр. 1";125581;"Москва";"область";;;"Город";"Москва";"Флотская";"улица";9;;;1;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125599, г. Москва, ул. Маршала Федоренко, д. 6, стр. 1";125599;"Москва";"область";;;"Город";"Москва";"Маршала Федоренко";"улица";6;;;1;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"124489, г. Москва, г. Зеленоград, Каштановая аллея, д. 2, стр. 7";124489;"Москва";"область";;;"Город";"Зеленоград";"Каштановая";"аллея";2;;;7;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125373, г. Москва, бульвар Яна Райниса, д. 47";125373;"Москва";"область";;;"Город";"Москва";"Яна Райниса";"бульвар";47;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125480, г. Москва, ул. Вилиса Лациса, д. 23, корп.2";125480;"Москва";"область";;;"Город";"Москва";"Вилиса Лациса";"улица";23;;2;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125480, г. Москва, бульвар Яна Райниса, д. 4";125480;"Москва";"область";;;"Город";"Москва";"Яна Райниса";"бульвар";4;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"123592, г. Москва, ул. Кулакова, д. 23";123592;"Москва";"область";;;"Город";"Москва";"Кулакова";"улица";23;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"127591, г. Москва, ул. Дубнинская, д. 40, корп. 2";127591;"Москва";"область";;;"Город";"Москва";"Дубнинская";"улица";40;;2;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125412, г. Москва, ул. Ангарская, д. 24";125412;"Москва";"область";;;"Город";"Москва";"Ангарская";"улица";24;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125222, г. Москва, Уваровский пер., д. 4";125222;"Москва";"область";;;"Город";"Москва";"Уваровский";"переулок";4;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125008, г. Москва, 3-й Новомихалковский проезд, д. 3 а, стр. 1";125008;"Москва";"область";;;"Город";"Москва";"3-й Новомихалковский";"проезд";3;"А";;1;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"123098, г. Москва, ул. Маршала Новикова, д.14, корп. 1";123098;"Москва";"область";;;"Город";"Москва";"Маршала Новикова";"улица";14;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;;;"ЗАО ""СИА ИНТЕРНЕЙШНЛ ЛТД""";;"125239, г. Москва, 3-й Михалковский пер., д. 22";125239;"Москва";"область";;;"Город";"Москва";"3-й Михалковский";"переулок";22;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""АЛЬФАКОМ""";;;;"ООО ""АЛЬФАКОМ""";;"109451, г. Москва, ул. Братиславская, дом 21, кор. 1";109451;"Москва";"область";;;"Город";"Москва";"Братиславская";"улица";21;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Интеграл плюс""";;;;"ООО ""Интеграл плюс""";;"117437, Москва, ул. Академика Арцимовича, д. 13";117437;"Москва";"область";;;"Город";"Москва";"Академика Арцимовича";"улица";13;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Ру-Фарм""";;;;"ООО ""Ру-Фарм""";;"109129, г. Москва, ул. Текстильщиков 8-я, д. 9";109129;"Москва";"область";;;"Город";"Москва";"Текстильщиков 8-я";"улица";9;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Ру-Фарм""";;;;"ООО ""Ру-Фарм""";;"105523, г. Москва, ул. 15-я Парковая, д. 40, корп. 1";105523;"Москва";"область";;;"Город";"Москва";"15-я Парковая";"улица";40;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Ру-Фарм""";;;;"ООО ""Ру-Фарм""";;"109444, г. Москва, ул. Ташкентская, д. 19";109444;"Москва";"область";;;"Город";"Москва";"Ташкентская";"улица";19;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ИП Крутьева Юлия Владимировна";;;;"ИП Крутьева Юлия Владимировна";;"143340, г. Москва, Троицкий округ, поселение Новофедоровское, дер. Яковлевское, помещение № Б-18-21 на крытом рынке";143340;"Москва";"область";;;"деревня";"Яковлевское";;;;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Вивафарм""";;;;"ООО ""Вивафарм""";;"111673, г. Москва, ул. Новокосинская, д. 19";111673;"Москва";"область";;;"Город";"Москва";"Новокосинская";"улица";19;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Афина""";;;;"Общество с ограниченной ответственностью ""Афина""";;"109443, г. Москва, Волгоградский проспект, д. 133, корп. 2";109443;"Москва";"область";;;"Город";"Москва";"Волгоградский";"проспект";133;;2;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Смайл-184""";;;;"Общество с ограниченной ответственностью ""Смайл-184""";;"105425, г. Москва, Сиреневый бульвар, д. 8";105425;"Москва";"область";;;"Город";"Москва";"Сиреневый";"бульвар";8;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Энергия""";;;;"Общество с ограниченной ответственностью ""Энергия""";;"117148, г. Москва, ул. Маршала Савицкого, д. 32";117148;"Москва";"область";;;"Город";"Москва";"Маршала Савицкого";"улица";32;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Камелот""";;;;"Общество с ограниченной ответственностью ""Камелот""";;"119571, г. Москва, ул. Академика Анохина, д. 46, корп. 1";119571;"Москва";"область";;;"Город";"Москва";"Академика Анохина";"улица";46;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""ЛекФарм""";;;;"Общество с ограниченной ответственностью ""ЛекФарм""";;"123060, г. Москва, ул. Маршала Рыбалко, д. 9";123060;"Москва";"область";;;"Город";"Москва";"Маршала Рыбалко";"улица";9;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Лилия""";;;;"Общество с ограниченной ответственностью ""Лилия""";;"109559, г. Москва, ул. Совхозная, д. 16";109559;"Москва";"область";;;"Город";"Москва";"Совхозная";"улица";16;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Фокус""";;;;"Общество с ограниченной ответственностью ""Фокус""";;"111396, г. Москва, Свободный проспект, д. 22";111396;"Москва";"область";;;"Город";"Москва";"Свободный";"проспект";22;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Градествите""";;;;"ООО ""Градествите""";;"142136, г. Москва, поселение Кленовское, с. Кленово, ул. Октябрьская, стр. 11";142136;"Москва";"область";;;"деревня";"Кленово";"Октябрьская";"улица";;;;11;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Градествите""";;;;"ООО ""Градествите""";;"142160, г. Москва, поселение Вороновское, с. Вороново, д. 108 ""Б""";142160;"Москва";"область";;;"деревня";"Вороново";;;108;"Б";;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Формула Здоровья""";;;;"ООО ""Формула Здоровья""";;"111123, г. Москва, ул. Новогиреевская, д. 4, корп. 1";111123;"Москва";"область";;;"Город";"Москва";"Новогиреевская";"улица";4;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Радуга""";;;;"ООО ""Радуга""";;"109341, г. Москва, бульвар Марьинский, д. 4";109341;"Москва";"область";;;"Город";"Москва";"Марьинский";"бульвар";4;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"ООО ""Фаворит""";;;;"ООО ""Фаворит""";;"125009, г. Москва, ул. Тверская, д. 27, стр. 2";125009;"Москва";"область";;;"Город";"Москва";"Тверская";"улица";27;;;2;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""КОРОНКА""";;;;"Общество с ограниченной ответственностью ""КОРОНКА""";;"115583, г. Москва, ул. Генерла Белова, д. 51, корп. 1";115583;"Москва";"область";;;"Город";"Москва";"Генерла Белова";"улица";51;;1;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Парацельс""";;;;"Общество с ограниченной ответственностью ""Парацельс""";;"117574, г. Москва, ул. Голубинская, д. 16";117574;"Москва";"область";;;"Город";"Москва";"Голубинская";"улица";16;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""Вавилон-Фарма""";;;;"Общество с ограниченной ответственностью ""Вавилон-Фарма""";;"117216, г. Москва, ул. Старокачаловская, д. 5 А";117216;"Москва";"область";;;"Город";"Москва";"Старокачаловская";"улица";5;"А";;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
"Аптеки_коммерческие";;;;;;;"Общество с ограниченной ответственностью ""ГолденФарм""";;;;"Общество с ограниченной ответственностью ""ГолденФарм""";;"123060, г. Москва, ул. Маршала Бирюзова, д. 28";123060;"Москва";"область";;;"Город";"Москва";"Маршала Бирюзова";"улица";28;;;;;;;;"Аптечный пункт";;;;;;;;;;;;;;;;;;;;
